time_ms,rpm,tps,oil_pressure,temperature,turbo_pressure
78000,4610,2,3.533,89.81,-0.501
78012,4645,10,3.658,89.96,-0.409
78024,4465,0,3.471,89.96,-0.481
78036,4713,71,3.658,89.76,-0.112
78048,4760,30,3.623,89.91,0.218
78060,4788,8,3.677,89.71,-0.499
78072,4900,32,3.643,89.86,-0.133
78084,5052,92,3.756,89.66,0.252
78096,5129,36,3.848,89.81,0.315
78108,5536,86,4.048,89.96,0.682
78120,5633,37,4.211,89.76,0.379
78132,5453,0,4.023,89.91,-0.423
78144,5618,47,4.070,89.71,-0.033
78156,5684,19,4.207,89.86,-0.444
78168,5504,0,4.160,89.66,-0.531
78180,5515,3,4.085,89.81,-0.437
78192,5574,17,4.119,89.96,-0.531
78204,5749,50,4.174,89.76,-0.149
78216,5795,13,4.254,89.91,-0.539
78228,5615,0,4.182,89.71,-0.497
78240,5625,3,4.047,89.86,-0.442
78252,5639,4,4.096,89.66,-0.429
78264,5706,19,4.088,89.81,-0.495
78276,5526,0,3.986,89.96,-0.612
78288,5346,0,3.979,89.76,-0.455
78300,5166,0,3.910,89.91,-0.433
78312,4986,0,3.842,89.71,-0.579
78324,4806,0,3.674,89.86,-0.543
78336,4844,11,3.587,89.66,-0.410
78348,4664,0,3.569,89.81,-0.451
78360,4484,0,3.521,89.81,-0.484
78372,4304,0,3.349,89.81,-0.574
78384,4560,73,3.473,89.96,-0.208
78396,4584,7,3.543,89.76,-0.522
78408,4773,54,3.650,89.91,-0.152
78420,4894,77,3.739,89.71,0.224
78432,5145,67,3.850,89.86,0.537
78444,5159,4,3.919,89.66,-0.417
78456,5222,18,3.871,89.81,-0.429
78468,5282,17,3.918,89.96,-0.494
78480,5310,8,3.952,89.76,-0.514
78492,5130,0,3.885,89.91,-0.580
78504,5186,16,3.883,89.71,-0.471
78516,5221,10,3.910,89.86,-0.430
78528,5041,0,3.779,89.66,-0.444
78540,4861,0,3.741,89.81,-0.542
78552,5018,45,3.732,89.96,-0.181
78564,5025,2,3.784,89.76,-0.578
78576,5039,4,3.780,89.91,-0.487
78588,4859,0,3.794,89.71,-0.461
78600,4679,0,3.618,89.86,-0.590
78612,4788,31,3.685,89.66,-0.214
78624,4859,68,3.709,89.81,0.145
78636,4679,0,3.610,89.96,-0.584
78648,4718,11,3.618,89.76,-0.425
78660,4538,0,3.434,89.91,-0.448
78672,4583,13,3.633,89.71,-0.520
78684,4403,0,3.504,89.71,-0.519
78696,4414,3,3.433,89.71,-0.415
78708,4645,66,3.610,89.86,-0.043
78720,4768,55,3.636,89.66,0.324
78732,4916,53,3.732,89.81,0.401
78744,4979,18,3.713,89.96,-0.578
78756,4983,1,3.826,89.76,-0.430
78768,5032,14,3.757,89.91,-0.455
78780,4852,0,3.667,89.71,-0.572
78792,4883,9,3.813,89.86,-0.597
78804,5023,40,3.738,89.66,-0.222
78816,5086,18,3.853,89.81,-0.554
78828,5321,67,3.971,89.96,-0.179
78840,5374,41,4.010,89.76,0.194
78852,5194,0,3.882,89.91,-0.421
78864,5316,35,4.011,89.71,-0.040
78876,5344,8,3.996,89.86,-0.555
78888,5523,51,3.978,89.66,-0.194
78900,5343,0,4.061,89.81,-0.532
78912,5346,1,3.972,89.96,-0.565
78924,5166,0,3.925,89.76,-0.539
78936,5184,5,3.876,89.91,-0.551
78948,5222,11,3.924,89.71,-0.509
78960,5042,0,3.715,89.86,-0.583
78972,5294,72,3.989,89.66,-0.213
78984,5371,72,4.003,89.81,0.152
78996,5191,0,3.963,89.96,-0.599
79008,5011,0,3.750,89.76,-0.503
79020,5035,7,3.790,89.91,-0.583
79032,5298,75,3.868,89.71,-0.179
79044,5336,11,3.894,89.86,-0.421
79056,5396,17,4.055,89.66,-0.560
79068,5216,0,3.953,89.81,-0.543
79080,5254,11,3.906,89.96,-0.497
79092,5555,86,4.046,89.76,-0.168
79104,5583,8,4.141,89.91,-0.441
79116,5800,62,4.258,89.71,-0.080
79128,5620,0,4.177,89.86,-0.385
79140,5648,8,4.136,89.66,-0.554
79152,5711,18,4.186,89.81,-0.533
79164,5531,0,4.088,89.96,-0.537
79176,5577,13,4.073,89.76,-0.449
79188,5720,41,4.164,89.91,-0.065
79200,5540,0,4.049,89.71,-0.422
79212,5589,14,4.100,89.86,-0.469
79224,5652,18,4.147,89.66,-0.515
79236,5698,13,4.165,89.81,-0.586
79248,5747,14,4.211,89.96,-0.527
79260,5750,1,4.257,89.76,-0.474
79272,5570,0,4.114,89.91,-0.543
79284,5857,82,4.225,89.71,-0.158
79296,5902,31,4.297,89.86,0.213
79308,5909,2,4.353,89.66,-0.417
79320,5729,0,4.101,89.81,-0.446
79332,5549,0,4.042,89.96,-0.506
79344,5369,0,3.970,89.76,-0.491
79356,5390,6,4.011,89.91,-0.501
79368,5425,10,4.084,89.71,-0.541
79380,5470,13,4.053,89.86,-0.507
79392,5290,0,3.939,89.66,-0.441
79404,5602,89,4.121,89.81,-0.074
79416,5422,0,4.039,89.96,-0.595
79428,5429,2,4.048,89.76,-0.467
79440,5443,4,4.057,89.91,-0.454
79452,5263,0,3.949,89.71,-0.486
79464,5445,52,4.120,89.86,-0.136
79476,5265,0,3.846,89.66,-0.537
79488,5310,13,3.958,89.81,-0.413
79500,5429,34,4.026,89.96,-0.024
79512,5249,0,3.812,89.76,-0.559
79524,5270,6,3.966,89.91,-0.580
79536,5284,4,3.925,89.71,-0.573
79548,5323,11,3.983,89.86,-0.593
79560,5575,72,4.173,89.66,-0.223
79572,5627,15,4.156,89.81,-0.578
79584,5447,0,4.050,89.96,-0.453
79596,5267,0,3.865,89.76,-0.600
79608,5484,62,4.067,89.91,-0.239
79620,5304,0,3.934,89.71,-0.543
79632,5479,50,4.057,89.86,-0.160
79644,5514,10,4.123,89.66,-0.454
79656,5553,11,4.083,89.81,-0.581
79668,5373,0,3.978,89.96,-0.562
79680,5509,39,4.010,89.76,-0.199
79692,5329,0,3.898,89.91,-0.536
79704,5396,19,4.022,89.71,-0.424
79716,5216,0,3.945,89.86,-0.413
79728,5258,12,3.860,89.66,-0.525
79740,5422,47,4.040,89.81,-0.138
79752,5242,0,3.945,89.96,-0.449
79764,5246,1,3.949,89.76,-0.479
79776,5277,9,3.959,89.91,-0.612
79788,5097,0,3.899,89.71,-0.473
79800,5129,9,3.863,89.86,-0.424
79812,4949,0,3.772,89.66,-0.559
79824,4769,0,3.612,89.81,-0.596
79836,4589,0,3.547,89.96,-0.572
79848,4778,54,3.701,89.76,-0.224
79860,4781,1,3.632,89.91,-0.422
79872,4820,11,3.710,89.71,-0.495
79884,4851,9,3.701,89.86,-0.565
79896,4872,6,3.715,89.66,-0.484
79908,5100,65,3.803,89.81,-0.110
79920,5117,5,3.806,89.96,-0.598
79932,5121,1,3.781,89.76,-0.419
79944,5159,11,3.835,89.91,-0.536
79956,4979,0,3.800,89.71,-0.495
79968,4799,0,3.764,89.86,-0.415
79980,4852,15,3.676,89.66,-0.554
79992,4672,0,3.656,89.81,-0.434
80004,4492,0,3.505,89.81,-0.583
80016,4502,3,3.563,89.96,-0.501
80028,4509,2,3.526,89.76,-0.589
80040,4329,0,3.409,89.76,-0.480
80052,4149,0,3.222,89.76,-0.561
80064,4209,17,3.291,89.76,-0.584
80076,4419,60,3.524,89.76,-0.217
80088,4520,94,3.503,89.91,0.159
80100,4657,54,3.581,89.71,0.358
80112,4722,36,3.709,89.86,0.266
80124,4729,2,3.641,89.66,-0.582
80136,4782,15,3.706,89.81,-0.477
80148,4792,3,3.718,89.96,-0.545
80160,4838,13,3.761,89.76,-0.598
80172,4658,0,3.652,89.91,-0.529
80184,4707,14,3.703,89.71,-0.527
80196,4527,0,3.422,89.86,-0.556
80208,4347,0,3.407,89.86,-0.424
80220,4167,0,3.215,89.86,-0.593
80232,4387,63,3.420,89.86,-0.220
80244,4207,0,3.360,89.86,-0.473
80256,4267,17,3.322,89.86,-0.563
80268,4087,0,3.152,89.86,-0.567
80280,3907,0,3.086,89.86,-0.595
80292,3727,0,3.034,89.86,-0.469
80304,3547,0,3.081,89.86,-0.578
80316,3367,0,2.867,89.86,-0.488
80328,3615,71,2.991,89.86,-0.124
80340,3435,0,2.914,89.86,-0.441
80352,3474,11,2.963,89.86,-0.460
80364,3484,3,2.967,89.86,-0.441
80376,3512,8,2.927,89.86,-0.439
80388,3547,10,2.979,89.86,-0.569
80400,3586,11,2.965,89.86,-0.420
80412,3589,1,3.043,89.86,-0.439
80424,3409,0,2.891,89.86,-0.551
80436,3434,7,2.910,89.86,-0.500
80448,3254,0,2.763,89.86,-0.479
80460,3074,0,2.773,89.86,-0.440
80472,3231,45,2.802,89.86,-0.067
80484,3235,1,2.822,89.86,-0.572
80496,3256,6,2.806,89.86,-0.500
80508,3076,0,2.722,89.86,-0.512
80520,3111,10,2.792,89.86,-0.563
80532,3275,47,2.789,89.86,-0.177
80544,3279,1,2.875,89.86,-0.559
80556,3331,15,2.909,89.86,-0.533
80568,3151,0,2.746,89.86,-0.452
80580,3179,8,2.699,89.86,-0.478
80592,2999,0,2.685,89.86,-0.572
80604,2819,0,2.530,89.86,-0.575
80616,2865,13,2.594,89.86,-0.403
80628,3148,81,2.753,89.86,-0.069
80640,3238,77,2.782,89.86,0.168
80652,3058,0,2.728,89.86,-0.598
80664,2878,0,2.520,89.86,-0.413
80676,2698,0,2.425,89.86,-0.410
80688,3006,88,2.745,89.86,-0.030
80700,3013,2,2.633,89.86,-0.482
80712,3062,14,2.693,89.86,-0.432
80724,3069,2,2.676,89.86,-0.421
80736,2889,0,2.589,89.86,-0.522
80748,2709,0,2.549,89.86,-0.449
80760,2751,12,2.470,89.86,-0.535
80772,2940,54,2.625,89.86,-0.164
80784,3000,17,2.665,89.86,-0.599
80796,3021,6,2.632,89.86,-0.590
80808,2841,0,2.545,89.86,-0.527
80820,2661,0,2.470,89.86,-0.548
80832,2678,5,2.512,89.86,-0.435
80844,2498,0,2.417,89.86,-0.467
80856,2318,0,2.282,89.86,-0.464
80868,2336,5,2.297,89.86,-0.557
80880,2367,9,2.280,89.86,-0.459
80892,2409,12,2.391,89.86,-0.496
80904,2451,12,2.286,89.86,-0.485
80916,2271,0,2.224,89.86,-0.509
80928,2334,18,2.309,89.86,-0.614
80940,2352,5,2.320,89.86,-0.485
80952,2670,91,2.501,89.86,-0.530
80964,2490,0,2.351,89.86,-0.460
80976,2310,0,2.240,89.86,-0.495
80988,2338,8,2.367,89.86,-0.454
81000,2380,12,2.372,89.86,-0.441
81012,2200,0,2.234,89.86,-0.514
81024,2445,70,2.433,89.86,-0.548
81036,2265,0,2.312,89.86,-0.532
81048,2085,0,2.238,89.86,-0.539
81060,2089,1,2.196,89.86,-0.412
81072,2124,10,2.162,89.86,-0.495
81084,2162,11,2.249,89.86,-0.435
81096,2204,12,2.199,89.86,-0.523
81108,2271,19,2.205,89.86,-0.525
81120,2091,0,2.214,89.86,-0.413
81132,2143,15,2.210,89.86,-0.607
81144,1963,0,2.057,89.86,-0.539
81156,2009,13,2.182,89.86,-0.431
81168,2058,14,2.071,89.86,-0.584
81180,2065,2,2.189,89.86,-0.396
81192,2068,1,2.163,89.86,-0.468
81204,1888,0,2.050,89.86,-0.537
81216,1708,0,1.922,89.86,-0.492
81228,1754,13,1.986,89.86,-0.413
81240,1574,0,1.961,89.86,-0.405
81252,1619,13,1.791,89.86,-0.576
81264,1439,0,1.787,89.86,-0.516
81276,1474,10,1.850,89.86,-0.428
81288,1478,1,1.783,89.86,-0.464
81300,1541,18,1.832,89.86,-0.481
81312,1361,0,1.756,89.86,-0.528
81324,1181,0,1.602,89.86,-0.429
81336,1001,0,1.533,89.86,-0.489
81348,1151,43,1.619,89.86,-0.473
81360,1158,2,1.592,89.86,-0.462
81372,1214,16,1.626,89.86,-0.457
81384,1484,77,1.838,89.86,-0.430
81396,1501,5,1.837,89.86,-0.583
81408,1554,15,1.782,89.86,-0.516
81420,1374,0,1.755,89.86,-0.562
81432,1194,0,1.709,89.86,-0.390
81444,1253,17,1.687,89.86,-0.522
81456,1073,0,1.671,89.86,-0.575
81468,905,0,1.425,89.86,-0.531
81480,901,0,1.617,89.86,-0.567
81492,1184,81,1.585,89.86,-0.510
81504,1216,9,1.666,89.86,-0.510
81516,1394,51,1.772,89.86,-0.609
81528,1214,0,1.658,89.86,-0.442
81540,1438,64,1.796,89.86,-0.493
81552,1463,7,1.818,89.86,-0.483
81564,1529,19,1.847,89.86,-0.454
81576,1739,60,1.874,89.86,-0.530
81588,1559,0,1.808,89.86,-0.386
81600,1615,16,1.964,89.86,-0.547
81612,1664,14,1.893,89.86,-0.442
81624,1484,0,1.827,89.86,-0.454
81636,1304,0,1.637,89.86,-0.487
81648,1360,16,1.738,89.86,-0.568
81660,1180,0,1.532,89.86,-0.393
81672,1236,16,1.780,89.86,-0.488
81684,1268,9,1.710,89.86,-0.581
81696,1088,0,1.634,89.86,-0.530
81708,1424,96,1.785,89.86,-0.535
81720,1546,35,1.904,89.86,-0.434
81732,1366,0,1.705,89.86,-0.559
81744,1419,15,1.738,89.86,-0.586
81756,1239,0,1.686,89.86,-0.591
81768,1288,14,1.724,89.86,-0.600
81780,1295,2,1.821,89.86,-0.459
81792,1508,61,1.812,89.86,-0.473
81804,1568,17,1.963,89.86,-0.598
81816,1694,36,1.967,89.86,-0.438
81828,1949,73,2.052,89.86,-0.423
81840,1769,0,2.084,89.86,-0.461
81852,1589,0,1.889,89.86,-0.582
81864,1750,46,1.964,89.86,-0.488
81876,1799,14,1.930,89.86,-0.582
81888,2121,92,2.286,89.86,-0.544
81900,1941,0,2.171,89.86,-0.450
81912,1948,2,2.061,89.86,-0.389
81924,1768,0,1.972,89.86,-0.518
81936,1996,65,2.193,89.86,-0.474
81948,2024,8,2.132,89.86,-0.574
81960,1844,0,1.952,89.86,-0.534
81972,1664,0,2.017,89.86,-0.514
81984,1674,3,1.881,89.86,-0.484
81996,1853,51,2.070,89.86,-0.522
82008,1856,1,2.011,89.86,-0.518
82020,2038,52,2.109,89.86,-0.402
82032,2073,10,2.083,89.86,-0.472
82044,1893,0,2.032,89.86,-0.506
82056,1713,0,2.006,89.86,-0.614
82068,1759,13,1.977,89.86,-0.527
82080,1762,1,2.006,89.86,-0.587
82092,1787,7,2.047,89.86,-0.415
82104,1607,0,1.948,89.86,-0.504
82116,1656,14,1.921,89.86,-0.543
82128,1476,0,1.845,89.86,-0.555
82140,1588,32,1.893,89.86,-0.483
82152,1408,0,1.813,89.86,-0.484
82164,1439,9,1.843,89.86,-0.585
82176,1495,16,1.802,89.86,-0.474
82188,1315,0,1.776,89.86,-0.500
82200,1135,0,1.554,89.86,-0.584
82212,1139,1,1.621,89.86,-0.410
82224,959,0,1.525,89.86,-0.591
82236,1001,12,1.590,89.86,-0.429
82248,1249,71,1.707,89.86,-0.546
82260,1069,0,1.596,89.86,-0.489
82272,902,0,1.570,89.86,-0.442
82284,923,6,1.549,89.86,-0.534
82296,965,12,1.457,89.86,-0.407
82308,898,0,1.488,89.86,-0.548
82320,904,0,1.443,89.86,-0.449
82332,900,0,1.487,89.86,-0.434
82344,949,14,1.572,89.86,-0.543
82356,956,2,1.528,89.86,-0.580
82368,977,6,1.514,89.86,-0.602
82380,1026,14,1.525,89.86,-0.493
82392,1037,3,1.619,89.86,-0.566
82404,1100,18,1.575,89.86,-0.573
82416,920,0,1.565,89.86,-0.470
82428,896,0,1.400,89.86,-0.421
82440,934,11,1.490,89.86,-0.412
82452,962,8,1.538,89.86,-0.444
82464,980,5,1.515,89.86,-0.569
82476,1221,69,1.711,89.86,-0.434
82488,1041,0,1.520,89.86,-0.428
82500,1055,4,1.628,89.86,-0.605
82512,1059,1,1.518,89.86,-0.416
82524,1069,3,1.636,89.86,-0.600
82536,902,0,1.552,89.86,-0.452
82548,1185,81,1.769,89.86,-0.444
82560,1196,3,1.654,89.86,-0.497
82572,1346,43,1.781,89.86,-0.525
82584,1640,84,1.949,89.86,-0.430
82596,1696,16,1.962,89.86,-0.460
82608,1731,10,2.011,89.86,-0.581
82620,1924,55,2.084,89.86,-0.490
82632,1973,14,2.069,89.86,-0.433
82644,2162,54,2.187,89.86,-0.544
82656,2389,65,2.323,89.86,-0.490
82668,2396,2,2.366,89.86,-0.476
82680,2417,6,2.295,89.86,-0.477
82692,2237,0,2.244,89.86,-0.559
82704,2290,15,2.304,89.86,-0.563
82716,2594,87,2.486,89.86,-0.516
82728,2612,5,2.402,89.86,-0.525
82740,2619,2,2.491,89.86,-0.476
82752,2685,19,2.460,89.86,-0.461
82764,3004,91,2.715,89.86,-0.092
82776,2824,0,2.587,89.86,-0.451
82788,2644,0,2.539,89.86,-0.443
82800,2959,90,2.654,89.86,-0.088
82812,2779,0,2.547,89.86,-0.492
82824,2821,12,2.518,89.86,-0.578
82836,2842,6,2.631,89.86,-0.510
82848,2845,1,2.647,89.86,-0.574
82860,2665,0,2.486,89.86,-0.419
82872,2485,0,2.357,89.86,-0.476
82884,2305,0,2.277,89.86,-0.502
82896,2125,0,2.176,89.86,-0.536
82908,1945,0,2.064,89.86,-0.520
82920,2169,64,2.204,89.86,-0.467
82932,2425,73,2.297,89.86,-0.450
82944,2456,9,2.400,89.86,-0.524
82956,2505,14,2.375,89.86,-0.524
82968,2698,55,2.474,89.86,-0.149
82980,2722,7,2.522,89.86,-0.551
82992,2542,0,2.546,89.86,-0.413
83004,2598,16,2.390,89.86,-0.410
83016,2418,0,2.341,89.86,-0.511
83028,2439,6,2.316,89.86,-0.514
83040,2259,0,2.304,89.86,-0.569
83052,2280,6,2.235,89.86,-0.420
83064,2322,12,2.286,89.86,-0.588
83076,2142,0,2.250,89.86,-0.581
83088,2156,4,2.188,89.86,-0.495
83100,2209,15,2.284,89.86,-0.454
83112,2461,72,2.374,89.86,-0.411
83124,2281,0,2.244,89.86,-0.502
83136,2101,0,2.251,89.86,-0.473
83148,2125,7,2.127,89.86,-0.554
83160,1945,0,2.093,89.86,-0.469
83172,1765,0,1.940,89.86,-0.438
83184,1818,15,2.103,89.86,-0.421
83196,1877,17,2.008,89.86,-0.470
83208,1697,0,1.838,89.86,-0.516
83220,1517,0,1.756,89.86,-0.592
83232,1524,2,1.855,89.86,-0.459
83244,1344,0,1.826,89.86,-0.585
83256,1593,71,1.844,89.86,-0.570
83268,1413,0,1.800,89.86,-0.451
83280,1549,39,1.858,89.86,-0.468
83292,1369,0,1.735,89.86,-0.426
83304,1189,0,1.648,89.86,-0.489
83316,1256,19,1.648,89.86,-0.503
83328,1595,97,1.965,89.86,-0.522
83340,1630,10,1.893,89.86,-0.439
83352,1749,34,1.963,89.86,-0.422
83364,1569,0,1.866,89.86,-0.497
83376,1632,18,1.956,89.86,-0.479
83388,1678,13,1.992,89.86,-0.429
83400,1723,13,2.083,89.86,-0.413
83412,1543,0,2.000,89.86,-0.478
83424,1363,0,1.721,89.86,-0.410
83436,1423,17,1.730,89.86,-0.521
83448,1703,80,2.002,89.86,-0.404
83460,1717,4,1.936,89.86,-0.534
83472,1955,68,2.148,89.86,-0.519
83484,2189,67,2.254,89.86,-0.575
83496,2009,0,2.097,89.86,-0.572
83508,2048,11,2.139,89.86,-0.477
83520,2114,19,2.158,89.86,-0.608
83532,1934,0,2.004,89.86,-0.480
83544,1962,8,2.154,89.86,-0.419
83556,2305,98,2.228,89.86,-0.443
83568,2125,0,2.131,89.86,-0.498
83580,1945,0,2.134,89.86,-0.426
83592,2187,69,2.260,89.86,-0.412
83604,2491,87,2.473,89.86,-0.515
83616,2502,3,2.499,89.86,-0.574
83628,2523,6,2.368,89.86,-0.498
83640,2589,19,2.394,89.86,-0.477
83652,2631,12,2.449,89.86,-0.452
83664,2659,8,2.500,89.86,-0.453
83676,3002,98,2.589,89.86,-0.073
83688,3023,42,2.614,89.86,0.063
83700,3044,42,2.744,89.86,0.079
83712,3104,17,2.674,89.86,-0.607
83724,3121,5,2.806,89.86,-0.546
83736,3160,11,2.715,89.86,-0.543
83748,3209,14,2.785,89.86,-0.479
83760,3029,0,2.797,89.86,-0.561
83772,3067,11,2.704,89.86,-0.533
83784,2887,0,2.623,89.86,-0.502
83796,2947,17,2.613,89.86,-0.553
83808,3258,89,2.850,89.86,-0.186
83820,3290,9,2.796,89.86,-0.516
83832,3591,86,3.042,89.86,-0.149
83844,3710,75,3.090,89.86,0.221
83856,3713,1,2.946,89.86,-0.462
83868,3986,78,3.231,89.86,-0.095
83880,3806,0,3.046,89.86,-0.545
83892,3626,0,3.009,89.86,-0.439
83904,3661,10,3.047,89.86,-0.579
83916,3721,17,3.111,89.86,-0.402
83928,3541,0,2.982,89.86,-0.466
83940,3660,34,3.074,89.86,-0.090
83952,3670,3,3.091,89.86,-0.539
83964,3490,0,2.947,89.86,-0.523
83976,3525,10,2.968,89.86,-0.588
83988,3634,31,3.023,89.86,-0.234
84000,3454,0,2.906,89.86,-0.414
84012,3274,0,2.828,89.86,-0.530
84024,3094,0,2.745,89.86,-0.565
84036,2914,0,2.654,89.86,-0.528
84048,2734,0,2.520,89.86,-0.589
84060,2554,0,2.408,89.86,-0.510
84072,2788,67,2.588,89.86,-0.137
84084,2813,7,2.676,89.86,-0.563
84096,3009,56,2.652,89.86,-0.190
84108,2829,0,2.561,89.86,-0.452
84120,2649,0,2.458,89.86,-0.400
84132,2469,0,2.265,89.86,-0.513
84144,2500,9,2.416,89.86,-0.456
84156,2507,2,2.326,89.86,-0.451
84168,2327,0,2.207,89.86,-0.405
84180,2147,0,2.194,89.86,-0.553
84192,1967,0,2.215,89.86,-0.505
84204,1787,0,2.018,89.86,-0.449
84216,1607,0,1.948,89.86,-0.482
84228,1737,37,1.870,89.86,-0.433
84240,1557,0,1.962,89.86,-0.574
84252,1595,11,1.856,89.86,-0.437
84264,1648,15,1.895,89.86,-0.421
84276,1865,62,2.126,89.86,-0.622
84288,1889,7,1.959,89.86,-0.406
84300,1903,4,2.015,89.86,-0.522
84312,1723,0,1.984,89.86,-0.587
84324,1543,0,1.808,89.86,-0.511
84336,1363,0,1.739,89.86,-0.471
84348,1591,65,1.858,89.86,-0.603
84360,1647,16,1.962,89.86,-0.419
84372,1692,13,1.886,89.86,-0.432
84384,1951,74,2.100,89.86,-0.592
84396,1965,4,2.105,89.86,-0.424
84408,2007,12,2.148,89.86,-0.586
84420,1827,0,2.043,89.86,-0.583
84432,1647,0,1.875,89.86,-0.396
84444,1651,1,1.843,89.86,-0.538
84456,1689,11,1.927,89.86,-0.548
84468,1749,17,1.935,89.86,-0.523
84480,1875,36,2.107,89.86,-0.533
84492,1695,0,2.054,89.86,-0.406
84504,1719,7,1.973,89.86,-0.600
84516,1947,65,2.063,89.86,-0.445
84528,1996,14,2.136,89.86,-0.598
84540,1816,0,2.149,89.86,-0.579
84552,1987,49,2.043,89.86,-0.593
84564,2120,38,2.144,89.86,-0.586
84576,2124,1,2.303,89.86,-0.535
84588,1944,0,2.146,89.86,-0.534
84600,2049,30,2.073,89.86,-0.583
84612,2374,93,2.217,89.86,-0.393
84624,2658,81,2.480,89.86,-0.579
84636,2478,0,2.394,89.86,-0.555
84648,2481,1,2.362,89.86,-0.548
84660,2301,0,2.309,89.86,-0.445
84672,2121,0,2.189,89.86,-0.544
84684,1941,0,2.167,89.86,-0.420
84696,1969,8,2.087,89.86,-0.433
84708,1789,0,2.033,89.86,-0.543
84720,1609,0,1.965,89.86,-0.483
84732,1851,69,2.048,89.86,-0.591
84744,1858,2,2.110,89.86,-0.508
84756,1678,0,1.822,89.86,-0.490
84768,1498,0,1.878,89.86,-0.538
84780,1648,43,1.990,89.86,-0.446
84792,1701,15,1.932,89.86,-0.501
84804,1521,0,1.793,89.86,-0.510
84816,1341,0,1.678,89.86,-0.436
84828,1376,10,1.728,89.86,-0.520
84840,1397,6,1.869,89.86,-0.454
84852,1596,57,1.855,89.86,-0.473
84864,1729,38,2.004,89.86,-0.405
84876,1796,19,1.882,89.86,-0.494
84888,1852,16,2.050,89.86,-0.585
84900,1672,0,1.905,89.86,-0.610
84912,1682,3,1.967,89.86,-0.519
84924,1717,10,1.948,89.86,-0.514
84936,2053,96,2.167,89.86,-0.441
84948,2102,14,2.199,89.86,-0.596
84960,2137,10,2.170,89.86,-0.507
84972,2351,61,2.299,89.86,-0.533
84984,2519,48,2.421,89.86,-0.590
84996,2547,8,2.373,89.86,-0.536
85008,2367,0,2.305,89.86,-0.532
85020,2412,13,2.333,89.86,-0.492
85032,2479,19,2.382,89.86,-0.540
85044,2535,16,2.450,89.86,-0.587
85056,2797,75,2.500,89.86,-0.221
85068,2617,0,2.448,89.86,-0.477
85080,2437,0,2.407,89.86,-0.381
85092,2500,18,2.423,89.86,-0.575
85104,2320,0,2.287,89.86,-0.500
85116,2362,12,2.333,89.86,-0.498
85128,2649,82,2.506,89.86,-0.431
85140,2691,12,2.596,89.86,-0.414
85152,2716,7,2.483,89.86,-0.495
85164,2912,56,2.663,89.86,-0.117
85176,2975,18,2.666,89.86,-0.497
85188,3129,44,2.740,89.86,-0.121
85200,2949,0,2.679,89.86,-0.529
85212,2769,0,2.569,89.86,-0.433
85224,2835,19,2.570,89.86,-0.481
85236,2655,0,2.368,89.86,-0.551
85248,2475,0,2.373,89.86,-0.568
85260,2295,0,2.316,89.86,-0.515
85272,2334,11,2.285,89.86,-0.430
85284,2154,0,2.120,89.86,-0.574
85296,1974,0,2.191,89.86,-0.426
85308,2240,76,2.221,89.86,-0.554
85320,2247,2,2.219,89.86,-0.568
85332,2067,0,2.160,89.86,-0.542
85344,1887,0,2.055,89.86,-0.477
85356,1925,11,2.055,89.86,-0.538
85368,2202,79,2.223,89.86,-0.520
85380,2022,0,2.169,89.86,-0.466
85392,1842,0,1.909,89.86,-0.608
85404,1985,41,2.136,89.86,-0.541
85416,2010,7,2.050,89.86,-0.487
85428,2118,31,2.181,89.86,-0.437
85440,2146,8,2.246,89.86,-0.497
85452,1966,0,2.103,89.86,-0.508
85464,2218,72,2.216,89.86,-0.486
85476,2260,12,2.279,89.86,-0.434
85488,2302,12,2.330,89.86,-0.561
85500,2537,67,2.484,89.86,-0.488
85512,2357,0,2.232,89.86,-0.465
85524,2367,3,2.242,89.86,-0.510
85536,2187,0,2.273,89.86,-0.437
85548,2229,12,2.253,89.86,-0.558
85560,2264,10,2.289,89.86,-0.590
85572,2394,37,2.261,89.86,-0.588
85584,2214,0,2.137,89.86,-0.565
85596,2277,18,2.314,89.86,-0.495
85608,2326,14,2.293,89.86,-0.445
85620,2662,96,2.533,89.86,-0.528
85632,2725,18,2.557,89.86,-0.515
85644,2763,11,2.567,89.86,-0.554
85656,2823,17,2.542,89.86,-0.419
85668,2643,0,2.474,89.86,-0.430
85680,2853,60,2.610,89.86,-0.063
85692,2881,58,2.523,89.86,0.056
85704,2924,70,2.688,89.86,0.088
85716,2938,4,2.605,89.86,-0.401
85728,2977,11,2.655,89.86,-0.595
85740,2984,2,2.620,89.86,-0.450
85752,2804,0,2.532,89.86,-0.580
85764,2624,0,2.481,89.86,-0.467
85776,2893,77,2.670,89.86,-0.086
85788,2918,7,2.624,89.86,-0.457
85800,2738,0,2.580,89.86,-0.443
85812,2745,2,2.502,89.86,-0.533
85824,3021,79,2.681,89.86,-0.156
85836,2841,0,2.595,89.86,-0.496
85848,2852,3,2.704,89.86,-0.372
85860,3090,68,2.776,89.86,-0.031
85872,2910,0,2.676,89.86,-0.456
85884,2924,4,2.668,89.86,-0.546
85896,2934,3,2.627,89.86,-0.574
85908,2983,14,2.688,89.86,-0.462
85920,3011,8,2.571,89.86,-0.567
85932,2831,0,2.595,89.86,-0.492
85944,2894,18,2.595,89.86,-0.572
85956,2940,13,2.612,89.86,-0.397
85968,2760,0,2.503,89.86,-0.510
85980,2580,0,2.512,89.86,-0.587
85992,2636,16,2.449,89.86,-0.473
